"id_clean_tweet";"id_tweet";"clean_content";"tweet_label"
"1782";"693369197183631360";"dasar malas tutup";"negatif"
"1783";"693406441038749696";"begitu malas dasar malas";"negatif"
"1784";"693410459634958337";"kacau satu kelas oke masalah aduh";"negatif"
"1785";"693413412194222081";"marah kacau bebek asli";"negatif"
"1786";"693424441036918785";"tidaktidakkacau";"negatif"
"1787";"693470166739345408";"malas kerja salah satu akun dasar";"negatif"
"1788";"693493825260625921";"kacau tidak";"negatif"
"1789";"693518799253843968";"kacau total saran jangan";"negatif"
"1790";"693713357870772224";"keren tampan gagah banget";"positif"
"1791";"693750592519286784";"dasar malas";"negatif"
"1792";"693753477428719616";"paksa jadi kacau semua";"negatif"
"1793";"693778594573582339";"pas adegan bareng jaya teman gagah berani keren banget";"positif"
"1794";"693785628853403648";"akhir berantakan sempat kacau semua";"negatif"
"1795";"693795309806358528";"ingin sama gagah keren";"positif"
"1796";"693801326468165632";"makin liat tidakbecus";"negatif"
"1797";"693801795701706755";"benar benar tidakbecus";"negatif"
"1798";"693808214631055360";"bagus susah kacau";"negatif"
"1799";"693812338546335749";"keren gagah";"positif"
"1800";"693814294379520001";"kasar banget";"negatif"
"1801";"693820763418177536";"kasar banget sabar";"negatif"
"1802";"693821020663230464";"kasar banget";"negatif"
"1803";"693822616629448704";"paling tidakdemen tidakbecus";"negatif"
"1804";"693829076222480385";"hidup oke suka banget kasar banget jahat";"negatif"
"1805";"693842284597501953";"enak dasar tidakbecus";"negatif"
"1806";"693843126494957568";"enak dasar tidakbecus";"negatif"
"1807";"693847696700870657";"tidakbecus";"negatif"
"1808";"693851117852078080";"ingin banget kasar biar kasar emosi";"negatif"
"1809";"693867117653860352";"kasar banget";"negatif"
"1810";"693874248197124096";"jauh belumlangsung marah bilang tidakbecus sedih";"negatif"
"1811";"693881556427931649";"kasar banget";"negatif"
"1812";"693886112738123777";"kasar banget tobat segera";"negatif"
"1813";"693902818495729665";"bangsat kasar banget";"negatif"
"1814";"693909180470546432";"ada kasar bajak tahu pas pas gantibanget";"negatif"
"1815";"693933380337963008";"alangkah banyak cinta usaha tampil hebat keren gagah lupa jadi diri";"positif"
"1816";"693936526447620096";"lawan aneh lawan tidakbecus sama kalah bola";"negatif"
"1817";"693946307874988032";"tidakbecus";"negatif"
"1818";"693956897422987264";"tidakbecus tawa";"negatif"
"1819";"693970961415077888";"batu kasar banget";"negatif"
"1820";"693979032308707329";"dukung";"positif"
"1821";"693985163940864000";"rela begadang tampil dukung semangat malaikat";"positif"
"1822";"693986037211598848";"dukung langkah dukung calon jadi presiden";"positif"
"1823";"693986610900131841";"pilih dukung";"positif"
"1824";"693986927519793152";"dukung dukung";"positif"
"1825";"693991241214636032";"kasar banget begitu";"negatif"
"1826";"694006914779258883";"baik banget";"positif"
"1827";"694007573557563392";"banget bahagia baik depan tidaktidakputus tidakmarah amin";"positif"
"1828";"694008094238453760";"asyik baik banget abang";"positif"
"1829";"694008485290225664";"semangat jadi tetap ada";"positif"
"1830";"694009150997565440";"hidup lebih baik syukur semangat awal";"positif"
"1831";"694009269608325121";"baik senang banget";"positif"
"1832";"694009291087347712";"semangat dukung jadi tetap ada";"positif"
"1833";"694009528623312896";"takbahagia bisa sakit semangat juang henti";"positif"
"1834";"694009571661074432";"selamat semangat awal";"positif"
"1835";"694010095080861697";"semangat";"positif"
"1836";"694010155373998081";"kece baik banget bilang terlalu baik baik";"positif"
"1837";"694010516625166336";"ampun baik baik banget banget air";"positif"
"1838";"694010663740420096";"percaya diri hati senyum semangat";"positif"
"1839";"694010733370089473";"terima kasih banget baik banget sama sama";"positif"
"1840";"694010767620730881";"jawab laku ayo semangat sobat";"positif"
"1841";"694010806774697984";"cantik banget tidakbosan baik baik";"positif"
"1842";"694010816371142656";"semangat";"positif"
"1843";"694010823593762817";"ayo semangat baru";"positif"
"1844";"694011399094165505";"berat alah sayang banget sama mudah bisa semua baik";"positif"
"1845";"694012536304201728";"bukansemangat";"positif"
"1846";"694012788637720576";"moga berkah amin semangat";"positif"
"1847";"694012960872660992";"cukup kurangajar satu cukup kuat malam";"negatif"
"1848";"694013029327835136";"baik banget aduh haru";"positif"
"1849";"694013143370985472";"baik banget lama banget";"positif"
"1850";"694014049307086848";"kurangajar begal";"negatif"
"1851";"694014049458065408";"selamat semangat";"positif"
"1852";"694014548806742017";"sahabat semangat semua peduli";"positif"
"1853";"694014706021826560";"sedih sama cantik kurangajar";"negatif"
"1854";"694015292763025408";"kurangajar main";"negatif"
"1855";"694015302665932800";"bocah buruk";"negatif"
"1856";"694015380268814336";"kurangajar";"negatif"
"1857";"694015405124222977";"pribadi senang kenal jadi bantu";"positif"
"1858";"694015926811791361";"baik banget tunjuk";"positif"
"1859";"694017163405844481";"biadab gila perlu kurangajar malu tawa";"negatif"
"1860";"694017224621690880";"hati ada hati hancur";"negatif"
"1861";"694017241499566080";"hancur";"negatif"
"1862";"694017416129437696";"makan syukur";"positif"
"1863";"694017685961601024";"kurangajar bodoh lebih ajar sombong cukup ajar biar tidakkurangtidaklebih";"negatif"
"1864";"694017846901235712";"jurus sabar syukur ikhlas";"positif"
"1865";"694017882947063808";"kurangajar sama";"negatif"
"1866";"694017950064324608";"terima kasih atas ada ikhtiar upaya ada syukur";"positif"
"1867";"694018086169497600";"besar kurangajar peduli";"negatif"
"1868";"694018170873511936";"ingat syukur beliau";"positif"
"1869";"694018280571297793";"syukur janganlupa";"positif"
"1870";"694019687928066048";"kurangajar";"negatif"
"1871";"694021061990481920";"hidup bahagia sama bersih ada diri";"positif"
"1872";"694021088448114690";"sok janganlupa bahagia";"positif"
"1873";"694021101991505921";"tidaksempurna bisa bahagia sederhana";"positif"
"1874";"694021105728684032";"alas sedih bahagia";"positif"
"1875";"694021111701331968";"bahagia kuat diri bahagia";"positif"
"1876";"694021136343023616";"janganlupa";"positif"
"1877";"694021150418931714";"jangansederhana bahagia";"positif"
"1878";"694021155649236992";"jangansedih senyum senyum janganbahagia baru";"positif"
"1879";"694021161072488448";"ajar nikmat sederhana tidakperlu baru bahagia";"positif"
"1880";"694021162641133568";"hidup takmudah takarti asa hidup lebih tarik bahagia";"positif"
"1881";"694021170828414976";"bahagia";"positif"
"1882";"694195969466974208";"jujur sederhana adil";"positif"
"1883";"694198907476299777";"ajar harga laku adil jujur ingat";"positif"
"1884";"694201937647030272";"mudah ada pemimpin sikap adil jujur janganrakyat rakyat banyak susah";"positif"
"1885";"694227351559913473";"takkalah serah jujur adil hidup";"positif"
"1886";"694230585695301632";"jadi contoh sempurna jujur adil pahlawan alim berani selamat";"positif"
"1887";"694422916797050881";"adil jujur tegas tidaknegatif";"positif"
"1888";"694493916133888001";"jadi pemimpin pede adil jujur pintar kreatif inovatif karismatik penting";"positif"
"1889";"694528589396455424";"asyik biar seru";"positif"
"1890";"694543404240375812";"asyik biar seru";"positif"
"1891";"694547952224833536";"super seru asyik nyaman bahagia jadi tawa senang senang";"positif"
"1892";"694556758417670144";"tidakkalah serah jujur adil ingin baik senang ramah";"positif"
"1893";"694644661059608577";"bola tarik";"positif"
"1894";"694657414717550592";"jangancemberut begitu ayo senyum pribadi juara ceria bahagia";"positif"
"1895";"694660378622500864";"cinta bahagia ceria cinta sedih dewasa";"positif"
"1896";"694662678388715520";"cinta bahagia ceria cinta sedih dewasa";"positif"
"1897";"694677099089539073";"barusan langsung air ramah senyum manis banget tawa";"positif"
"1898";"694684564963196928";"tidaktarik sama tolong";"negatif"
"1899";"694690320655618048";"syukur banget bisa energi positif";"positif"
"1900";"694701403571261440";"ramah banget";"positif"
"1901";"694701623701020672";"cantik tidaktarik sama";"negatif"
"1902";"694703767183302656";"indah banget ramah banget";"positif"
"1903";"694707589230301185";"alah syukur banget ada benar hati senyum";"positif"
"1904";"694707672361242624";"senang ramah banget tidakhenti senyum";"positif"
"1905";"694708584152563712";"cinta aneh lebih asyik lebih seru senang";"positif"
"1906";"694708909911752704";"cinta aneh lebih asyik lebih seru";"positif"
"1907";"694710101429518336";"tidakramah senyum ada judes banget";"negatif"
"1908";"694715129875685376";"syukur banget sahabat senyum";"positif"
"1909";"694719597191139328";"rajin banget jadi tetap semangat moga lancar";"positif"
"1910";"694723278808592384";"rajin banget berangkat";"positif"
"1911";"694724027152076800";"syukur banget";"positif"
"1912";"694728474678788096";"banget bu bisa kerja syukur banget sekarang";"positif"
"1913";"694731998095499264";"lucu banget syukur bisa sukses";"positif"
"1914";"694732117494755329";"semua flu banget syukur bisa";"positif"
"1915";"694735831139889152";"rajin banget";"positif"
"1916";"694736694914990082";"ramah senyum baik banget sayang sedih";"positif"
"1917";"694737040915587073";"syukur banget tua ada tidaksemua hidup atur senyum";"positif"
"1918";"694738617646739456";"syukur banget";"positif"
"1919";"694738884257673216";"tarik tawa";"positif"
"1920";"694740120147095552";"ada sekarang sombong banget ketemu tidakkenal tidak";"negatif"
"1921";"694740717915099136";"syukur banget";"positif"
"1922";"694741097189277696";"lelah benar benar tidakada tarik keluh bawah";"negatif"
"1923";"694743877505265664";"baca begitu setuju banget janganlupa syukur janganlupa bahagia";"positif"
"1924";"694744356209582080";"sahaja";"positif"
"1925";"694744879037968385";"bikin tidaksyukur ajang pamer banget bikin salah aduh";"negatif"
"1926";"694748097981722624";"syukur banget sekarang bisa moga bisa depan";"positif"
"1927";"694748740318580736";"hidup sahaja sederhana tidakpeduli banyak";"positif"
"1928";"694750247801765888";"baik ramah banget seru";"positif"
"1929";"694750297306959877";"syukur banget abang baik banget minta kasih kasih ada masalah";"positif"
"1930";"694752202569568257";"khusus rajin";"positif"
"1931";"694753081297207296";"suka tolong pandai gaul romantis";"positif"
"1932";"694753170757554177";"kesatria suka tolong";"positif"
"1933";"694753794048024576";"kesatria suka tolong";"positif"
"1934";"694754879710085120";"malam";"positif"
"1935";"694757168780738560";"banyak indah tarik kunjung agenda kunjung sekarang";"positif"
"1936";"694759680548016128";"ingin bahagia nikah wibawa bawa bawa duit";"positif"
"1937";"694761171254009857";"rajin banget didik";"positif"
"1938";"694761586557263873";"durhaka";"negatif"
"1939";"694761783546896385";"upaya perlu laku wibawa";"positif"
"1940";"694761931656179712";"lebih suka satu lengkap jadi sarana wibawa";"positif"
"1941";"694763173082058757";"wataktenang wibawa suka terang tidaksuka basi";"positif"
"1942";"694763527945334786";"sayang wibawa bisa jadi";"positif"
"1943";"694763811111174144";"baik rajin suka bawel baik baik banget imajinasi";"positif"
"1944";"694763948088758272";"jahat banget";"negatif"
"1945";"694764174958731264";"paling brengsek hidup";"negatif"
"1946";"694764418765185025";"jahat banget datang";"negatif"
"1947";"694764646851432449";"kesan ramah banget baik hati";"positif"
"1948";"694765150339870721";"semua brengsek diri taraf beda beda";"negatif"
"1949";"694766111640846337";"sial akun";"negatif"
"1950";"694766113876389888";"sial akun";"negatif"
"1951";"694766118943092736";"sangat bosan paling jauh duit";"negatif"
"1952";"694766126039838720";"sial akun";"negatif"
"1953";"694766130318053377";"sial akun";"negatif"
"1954";"694766135544147969";"sial akun";"negatif"
"1955";"694766147938299904";"sial akun";"negatif"
"1956";"694766151486705664";"sial akun";"negatif"
"1957";"694766238749163520";"durhaka";"negatif"
"1958";"694767093133107200";"sial";"negatif"
"1959";"694767498495787010";"sial lambat";"negatif"
"1960";"694767502551691264";"duit boros sama lupa";"negatif"
"1961";"694767526216015872";"sial";"negatif"
"1962";"694767623825829889";"sial";"negatif"
"1963";"694767776393732096";"durhaka";"negatif"
"1964";"694767911139823616";"baca jadi pecah sial";"negatif"
"1965";"694768284160294912";"sial";"negatif"
"1966";"694768732724293632";"sial senyum";"negatif"
"1967";"694769559069290496";"sial";"negatif"
"1968";"694769670285451266";"jahat banget mati sedih mati";"negatif"
"1969";"694769799813943296";"sosok sederhana sahaja";"positif"
"1970";"694770083244040192";"bodoh brengsek bego tolol";"negatif"
"1971";"694770941864185856";"brengsek sedih";"negatif"
"1972";"694772040272744448";"etika sopan santun";"positif"
"1973";"694772746681602048";"paling percaya diri andal";"positif"
"1974";"694772792680538112";"jahat jahat banget jempol sedih";"negatif"
"1975";"694774449577431040";"pemimpin amanah";"positif"
"1976";"694775079092260865";"tajam";"positif"
"1977";"694775303462326272";"tajam";"positif"
"1978";"694775380457041922";"benar rajin banget";"positif"
"1979";"694775605112406016";"jahat banget sama";"negatif"
"1980";"694775693754806272";"tajam";"positif"
"1982";"694775821068738560";"baik suka tolong";"positif"
"1983";"694776179308392448";"bosan sedih";"negatif"
"1984";"694776280621813760";"bosan sedih";"negatif"
"1985";"694776330626297856";"bosan demo";"negatif"
"1986";"694776343184052224";"bosan sedih";"negatif"
"1987";"694776486054604801";"tidakbosan ada";"positif"
"1988";"694776541717274625";"tawa bosan";"negatif"
"1989";"694776542166065152";"bosan banget";"negatif"
"1990";"694776548830769153";"bosan ajar keluh ajar";"negatif"
"1992";"694777455614124032";"pikir jadi lebih kuat lebih";"positif"
"1993";"694779498349203457";"suka tolong pandai gaul romantis";"positif"
"1994";"694780903982264320";"percaya diri tawa";"positif"
"1995";"694780912878235649";"cinta takawal tatap cinta hadir tulus hati diri takmampu pikir jernih percaya hati";"positif"
"1996";"694782061370978304";"iri terima kasih makin percaya diri";"positif"
"1997";"694787916875194368";"jahat banget gembel makan";"negatif"
"1998";"694788103412719616";"jahat banget";"negatif"
"1999";"694788110069010432";"jahat banget";"negatif"
"2000";"694789958335348736";"jahat banget";"negatif"
"2001";"72408981502562305";"alah amanah";"positif"
"2002";"72812225286508544";"dukung semangat maju";"positif"
